City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
344,Shingu,JP,33.7333,135.9833,52.18,77,0,6.22,clear sky
345,Taybad,IR,34.74,60.7756,36.7,72,95,11.43,overcast clouds
346,Masterton,NZ,-40.9597,175.6575,55.89,87,10,4.72,clear sky
347,Muhos,FI,64.808,25.9931,26.38,88,83,3.53,broken clouds
348,Kutum,SD,14.2,24.6667,72.1,20,3,9.66,clear sky
349,Flin Flon,CA,54.7682,-101.865,10.24,79,100,10.36,light snow
350,Valdivia,CL,-39.8142,-73.2459,75.29,40,84,3.91,broken clouds
351,Chernoyerkovskaya,RU,45.4331,37.7686,45.34,65,94,4.18,overcast clouds
352,Columbus,US,39.9612,-82.9988,59.88,42,0,9.22,clear sky
353,Shasta Lake,US,40.6804,-122.3708,38.95,91,100,4.59,light rain
354,Ankara,TR,39.9199,32.8543,52.3,74,98,1.99,overcast clouds
355,Shubarkuduk,KZ,49.1447,56.4872,27.7,89,48,5.93,scattered clouds
356,Ladario,BR,-19.0047,-57.6017,95.29,18,0,6.91,clear sky
357,Chapleau,CA,47.8405,-83.4034,32.09,59,75,6.91,broken clouds
358,Dangriga,BZ,16.9692,-88.2321,81.75,73,3,10.71,light rain
359,Harer,ET,9.3094,42.1258,60.91,64,14,2.68,few clouds
360,Bonthe,SL,7.5264,-12.505,78.78,81,25,6.08,light rain
361,Latung,PH,5.5,120.8833,82.53,73,100,4.0,overcast clouds
362,San Patricio,US,28.017,-97.5169,84.07,55,33,11.16,scattered clouds
363,Laguna,US,38.421,-121.4238,51.15,93,75,12.66,broken clouds
364,Acarau,BR,-2.8856,-40.12,83.89,57,60,17.05,broken clouds
365,Quatre Cocos,MU,-20.2078,57.7625,74.08,71,14,10.4,few clouds
366,Rensvik,NO,63.1,7.8167,46.67,66,75,9.22,light rain
367,West Richland,US,46.3043,-119.3614,41.23,67,0,14.97,clear sky
368,Barnaul,RU,53.3606,83.7636,27.32,93,75,4.47,broken clouds
369,Meulaboh,ID,4.1363,96.1285,74.61,93,100,7.25,light rain
370,Okha,RU,53.5739,142.9478,21.88,79,21,10.49,few clouds
371,Kuching,MY,1.55,110.3333,75.42,100,40,1.14,scattered clouds
372,Jiangyou,CN,31.7667,104.7167,60.84,92,100,2.55,overcast clouds
373,Zlatibor,RS,43.7168,19.7,42.48,80,1,3.29,clear sky
374,Shatrovo,RU,56.5167,64.6333,29.82,90,100,7.29,overcast clouds
375,Bambous Virieux,MU,-20.3428,57.7575,74.21,78,40,6.91,scattered clouds
376,Odweyne,SO,9.4092,45.064,79.12,47,89,5.99,overcast clouds
377,Wanaka,NZ,-44.7,169.15,55.11,68,60,3.0,broken clouds
378,Kenai,US,60.5544,-151.2583,32.14,91,100,11.45,overcast clouds
379,Port-Gentil,GA,-0.7193,8.7815,80.56,89,40,11.5,thunderstorm
380,Oranjemund,NA,-28.55,16.4333,60.24,91,3,5.1,clear sky
381,San Javier,ES,37.8063,-0.8374,68.97,78,0,3.44,clear sky
382,Soe,ID,-9.8607,124.284,67.95,91,100,1.7,overcast clouds
383,Champerico,GT,14.3,-91.9167,86.54,71,98,4.94,moderate rain
384,Mambajao,PH,9.2504,124.7156,81.21,86,71,9.06,broken clouds
385,Klaksvik,FO,62.2266,-6.589,47.32,89,100,15.59,overcast clouds
386,Tahara,JP,34.6667,137.2667,55.94,2,0,14.12,clear sky
387,Buta,CD,2.7858,24.73,71.22,97,100,1.39,overcast clouds
388,Jvari,GE,42.7169,42.052,50.7,54,100,4.94,overcast clouds
389,Sao Filipe,CV,14.8961,-24.4956,79.16,66,100,8.77,overcast clouds
390,Fort-Shevchenko,KZ,44.5086,50.263,45.37,57,100,13.58,overcast clouds
391,Bafq,IR,31.6128,55.4107,56.41,34,4,4.7,clear sky
392,Wangjing,IN,24.6,94.0333,57.47,93,4,1.5,clear sky
393,Namatanai,PG,-3.6667,152.4333,80.46,79,100,3.87,overcast clouds
394,Sainte-Marie,RE,-20.8968,55.5496,73.56,68,49,13.8,scattered clouds
395,Yumen,CN,40.2833,97.2,38.66,34,0,5.97,clear sky
396,Arroyo,ES,41.6096,-4.7969,56.59,90,75,16.11,moderate rain
397,Ilebo,CD,-4.3167,20.5833,71.6,97,100,1.45,overcast clouds
398,Benguela,AO,-12.5763,13.4055,76.17,78,31,10.4,scattered clouds
399,Berbera,SO,10.4396,45.0143,82.92,72,0,7.36,clear sky
400,Labuhan,ID,-6.8844,112.2051,79.02,82,78,5.79,broken clouds
401,Urdoma,RU,61.7533,48.5442,32.59,100,100,4.81,snow
402,Ovsyanka,RU,55.9575,92.5519,22.23,96,23,0.78,few clouds
403,San Lorenzo,PY,-25.3333,-57.5333,86.94,29,0,9.22,clear sky
404,Parana,AR,-31.732,-60.5238,83.55,36,6,11.83,clear sky
405,Martapura,ID,-3.4167,114.85,73.45,97,100,1.95,overcast clouds
406,Buraydah,SA,26.326,43.975,73.85,28,6,10.16,clear sky
407,Thinadhoo,MV,0.5333,72.9333,80.76,79,88,15.08,overcast clouds
408,Hervey Bay,AU,-25.2986,152.8535,66.7,67,3,13.02,clear sky
409,Gornyy,RU,55.1153,83.9059,27.16,91,100,2.1,overcast clouds
410,Kamenka,RU,51.3223,42.7678,34.16,78,100,8.81,overcast clouds
411,Severo-Kurilsk,RU,50.6789,156.125,34.92,67,100,10.51,overcast clouds
412,Ilmajoki,FI,62.7333,22.5667,34.21,99,100,1.14,overcast clouds
413,Machali,CL,-34.1833,-70.6667,77.88,40,100,5.99,overcast clouds
414,Bugiri,UG,0.5714,33.7417,64.09,95,99,2.48,light rain
415,Dongsheng,CN,39.8161,109.9776,42.4,93,100,9.93,overcast clouds
416,Maciel,AR,-32.4557,-60.8874,88.57,12,7,11.56,clear sky
417,Mount Gambier,AU,-37.8333,140.7667,60.71,72,11,5.75,few clouds
418,Lamar,US,33.6668,-95.5836,70.99,74,91,8.14,overcast clouds
419,Whitley Bay,GB,55.0397,-1.4471,50.52,80,20,13.8,few clouds
420,Llangefni,GB,53.2556,-4.3106,54.73,73,20,25.32,few clouds
421,Hareid,NO,62.3714,6.0263,54.54,74,100,1.99,overcast clouds
422,Yatou,CN,37.15,122.3833,53.78,92,100,4.9,overcast clouds
423,Sakaraha,MG,-22.9,44.5333,73.04,62,65,4.23,broken clouds
424,Lumut,MY,4.2323,100.6298,77.79,86,100,3.76,overcast clouds
425,Izazi,TZ,-7.2,35.7333,81.07,43,52,5.84,broken clouds
426,Sinnamary,GF,5.3833,-52.95,79.72,85,82,3.78,light rain
427,Mayo,US,38.8876,-76.5119,61.93,45,0,11.5,clear sky
428,Mehkar,IN,20.1508,76.569,67.75,48,0,4.9,clear sky
429,Vangaindrano,MG,-23.35,47.6,72.37,88,72,7.99,broken clouds
430,Fene,ES,43.45,-8.15,56.91,87,99,10.42,overcast clouds
431,Kemi,FI,65.8596,24.8228,26.37,93,75,8.05,broken clouds
432,Kruisfontein,ZA,-34.0033,24.7314,63.88,78,70,3.13,broken clouds
433,Marfino,RU,55.7028,37.3822,41.34,93,100,11.18,overcast clouds
434,Lusambo,CD,-4.9667,23.45,71.53,94,98,2.19,light rain
435,Agirish,RU,61.9247,63.0231,21.83,96,99,4.65,overcast clouds
436,Lasa,IT,46.6166,10.7002,39.36,78,95,2.15,overcast clouds
437,Umri,IN,26.5106,78.9367,70.07,68,4,8.93,clear sky
438,Erzin,TR,36.9559,36.2,60.49,66,95,6.6,overcast clouds
439,Kavieng,PG,-2.5744,150.7967,82.92,72,68,6.51,broken clouds
440,Paramonga,PE,-10.6667,-77.8333,68.65,73,15,10.67,few clouds
441,Chumikan,RU,54.7183,135.315,23.34,84,100,12.8,overcast clouds
442,Cahors,FR,44.4167,1.3333,56.41,90,65,6.51,light rain
443,Leh,IN,34.1667,77.5833,23.32,59,1,0.94,clear sky
444,Tiksi,RU,71.6872,128.8694,-8.07,96,100,8.99,overcast clouds
445,Coahuayana,MX,18.7333,-103.6833,87.62,62,6,5.84,clear sky
446,Tungor,RU,53.3808,142.9564,19.36,84,13,8.75,few clouds
447,Pandamatenga,BW,-18.5278,25.627,76.23,57,65,2.66,broken clouds
448,Springfield,US,37.2153,-93.2982,70.92,66,34,5.99,scattered clouds
449,Havelock,US,34.8791,-76.9013,65.98,63,0,10.0,clear sky
450,Hofn,IS,64.2539,-15.2082,41.52,88,100,23.02,light rain
451,Babstovo,RU,48.1167,132.4833,29.26,75,7,5.17,clear sky
452,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,80.73,68,17,9.08,few clouds
453,Coquimbo,CL,-29.9533,-71.3436,61.11,74,100,6.69,overcast clouds
454,Vostok,RU,46.4856,135.8833,24.08,79,2,5.01,clear sky
455,Athabasca,CA,54.7169,-113.2854,3.61,80,94,3.18,overcast clouds
456,Ghanzi,BW,-21.5667,21.7833,77.04,34,4,7.36,clear sky
457,Yagodnoye,RU,62.55,149.6667,0.21,98,100,4.07,light snow
458,Puerto Del Rosario,ES,28.5004,-13.8627,71.35,83,20,13.8,few clouds
459,Beatrice,US,40.2681,-96.747,63.18,72,100,19.57,overcast clouds
460,Sangar,RU,63.9242,127.4739,-9.87,92,100,2.93,overcast clouds
461,Amahai,ID,-3.3333,128.9167,78.76,84,100,2.59,overcast clouds
462,Zlotoryja,PL,51.1264,15.9198,49.95,82,33,6.62,scattered clouds
463,Srednekolymsk,RU,67.45,153.6833,-14.62,100,94,8.16,overcast clouds
464,Luau,AO,-10.7073,22.2247,66.47,95,100,0.65,overcast clouds
465,Price,US,39.5994,-110.8107,50.11,48,88,19.89,overcast clouds
466,Esna,EG,25.2934,32.554,70.05,39,0,9.26,clear sky
467,Ban Phai,TH,16.06,102.731,67.55,65,0,6.76,clear sky
468,Kosh-Agach,RU,50.0,88.6667,25.54,82,100,0.47,overcast clouds
469,Belyy,RU,55.8402,32.9419,44.65,89,99,9.13,overcast clouds
470,Pacific Grove,US,36.6177,-121.9166,52.43,87,100,11.99,overcast clouds
471,College,US,64.8569,-147.8028,21.52,96,64,2.95,broken clouds
472,Kailua,US,21.4022,-157.7394,80.49,78,100,7.0,overcast clouds
473,Turayf,SA,31.6725,38.6637,61.32,56,15,9.15,few clouds
474,Valga,EE,57.7778,26.0473,46.99,92,100,5.57,overcast clouds
475,Simbahan,PH,6.3032,120.5836,82.56,72,100,2.13,overcast clouds
476,Byron Bay,AU,-28.65,153.6167,54.95,72,70,8.37,broken clouds
477,Paciran,ID,-6.8767,112.3761,79.57,80,84,5.82,broken clouds
478,Atasu,KZ,48.6814,71.6433,24.44,78,15,6.08,few clouds
479,Palmerston,AU,-12.486,130.9833,85.98,79,40,9.22,scattered clouds
480,Aljubarrota,PT,39.5672,-8.9293,59.11,92,95,2.8,overcast clouds
481,Makushino,RU,55.2103,67.2442,28.24,97,100,8.46,light snow
482,Shenkursk,RU,62.1091,42.896,34.02,98,100,4.92,overcast clouds
483,Marawi,PH,7.9986,124.2928,69.12,94,40,2.82,scattered clouds
484,Abatskoye,RU,56.2875,70.4555,24.06,95,100,9.46,overcast clouds
485,Dukat,RU,62.55,155.55,-0.4,99,100,5.53,overcast clouds
486,Avera,US,33.194,-82.5271,79.38,25,0,15.99,clear sky
487,Erenhot,CN,43.6475,111.9767,39.49,31,59,5.59,broken clouds
488,Yenagoa,NG,4.9247,6.2642,79.02,86,100,5.93,light rain
489,Santa Maria,BR,-29.6842,-53.8069,73.4,48,11,13.35,few clouds
490,Sorland,NO,67.667,12.6934,40.86,60,0,16.02,clear sky
491,Pocone,BR,-16.2567,-56.6228,102.11,14,0,5.01,clear sky
492,Moussoro,TD,13.6408,16.4901,87.75,17,0,12.1,clear sky
493,Lata,PT,40.1629,-8.3327,59.07,94,100,2.21,overcast clouds
494,Gorontalo,ID,0.5412,123.0595,75.65,92,100,2.17,overcast clouds
495,Alvand,IR,36.3187,49.1678,37.96,72,11,4.25,few clouds
496,Beringovskiy,RU,63.05,179.3167,23.13,84,100,4.7,overcast clouds
497,Mayor Pablo Lagerenza,PY,-19.9309,-60.7718,100.74,14,7,5.23,clear sky
498,Pathein,MM,16.7833,94.7333,72.27,84,94,5.1,overcast clouds
499,Wajid,SO,3.8093,43.2471,82.78,52,100,5.95,overcast clouds
500,Jambi,ID,-1.6,103.6167,73.44,97,100,4.45,overcast clouds
501,Waitati,NZ,-45.75,170.5667,56.77,73,98,1.59,overcast clouds
502,Ugoofaaru,MV,5.6667,73.0,81.05,76,67,10.54,broken clouds
503,Inhambane,MZ,-23.865,35.3833,78.42,84,80,12.93,broken clouds
504,Doha,QA,25.2867,51.5333,84.18,70,0,9.22,clear sky
505,Copiapo,CL,-27.3667,-70.3333,58.69,36,97,8.03,overcast clouds
506,Innisfail,AU,-17.5333,146.0333,76.14,70,100,4.29,overcast clouds
507,Ko Samui,TH,9.5357,99.9357,82.2,72,100,7.47,moderate rain
508,Yazd,IR,31.8972,54.3675,53.71,35,0,4.61,clear sky
509,Timmins,CA,48.4669,-81.3331,35.82,52,51,1.88,broken clouds
510,Teacapan,MX,22.55,-105.75,79.88,67,0,8.75,clear sky
511,Erzurum,TR,40.0,41.5,40.68,66,37,4.0,scattered clouds
512,Aitape,PG,-3.1374,142.3475,78.24,84,100,4.12,overcast clouds
513,Palmer,US,42.1584,-72.3287,56.57,26,0,7.0,clear sky
514,Ca Mau,VN,9.1769,105.15,74.98,93,98,4.07,overcast clouds
515,Umm Lajj,SA,25.0213,37.2685,75.06,55,0,9.19,clear sky
516,Abu Kamal,SY,34.4506,40.9171,65.26,38,88,6.33,overcast clouds
517,Alice Springs,AU,-23.7,133.8833,72.95,60,75,9.22,broken clouds
518,Kudahuvadhoo,MV,2.6708,72.8944,82.0,75,71,14.25,broken clouds
519,Gari,RU,59.4307,62.3497,24.82,96,96,6.11,overcast clouds
520,Dabou,CI,5.3256,-4.3769,79.29,84,37,7.74,scattered clouds
521,Pangody,RU,65.85,74.4859,16.5,97,100,6.55,overcast clouds
522,Santa Rita,BR,-7.1139,-34.9781,84.87,58,20,12.66,few clouds
523,Neuquen,AR,-38.9516,-68.0591,83.55,13,100,2.1,overcast clouds
524,Basco,PH,20.4487,121.9702,79.61,82,100,20.2,overcast clouds
525,Maposeni,TZ,-10.5833,35.4,70.92,46,100,4.12,overcast clouds
526,Salitral,PE,-4.8572,-80.6811,87.42,37,9,16.53,clear sky
527,Skaudvile,LT,55.4167,22.6167,49.96,88,100,9.26,overcast clouds
528,Rostock,DE,54.0887,12.1405,59.02,70,100,15.66,overcast clouds
529,Karaton,ID,-6.3424,106.1045,73.6,94,100,2.01,overcast clouds
530,Pimentel,PE,-6.8367,-79.9342,71.89,64,0,12.66,clear sky
531,Tecoanapa,MX,16.5167,-98.75,84.47,72,77,8.7,broken clouds
532,Deer Lake,CA,49.1667,-57.4316,38.41,94,100,10.89,light rain
533,Brae,GB,60.3964,-1.353,51.15,86,100,16.73,overcast clouds
534,Saint-Joseph,RE,-21.3667,55.6167,71.98,79,81,8.41,broken clouds
535,Kieta,PG,-6.2167,155.6333,78.39,84,100,5.08,overcast clouds
536,Luwingu,ZM,-10.2621,29.9271,66.09,88,100,7.61,moderate rain
537,Dahuk,IQ,36.8695,42.994,58.66,50,100,5.59,overcast clouds
538,Salekhard,RU,66.53,66.6019,17.85,96,100,2.82,light snow
539,Mogadishu,SO,2.0371,45.3438,78.94,79,29,11.79,scattered clouds
540,Faya,SA,18.3851,42.4509,59.52,76,28,3.91,scattered clouds
541,Bjornevatn,NO,69.6672,29.9847,33.42,100,75,0.0,mist
542,Isiro,CD,2.7739,27.616,64.8,97,100,1.07,overcast clouds
543,Dzilam Gonzalez,MX,21.2833,-88.9333,85.08,45,3,8.81,clear sky
544,Ahvaz,IR,31.3203,48.6693,69.75,35,75,2.3,broken clouds
545,Saint Albans,GB,51.75,-0.3333,54.45,90,20,11.5,few clouds
546,Biak,ID,-0.9131,122.8766,76.6,82,100,3.44,overcast clouds
547,Dawlatabad,AF,36.4141,64.9053,40.17,82,8,6.2,clear sky
548,Peniche,PT,39.3558,-9.3811,62.29,96,90,5.88,overcast clouds
549,Shimoda,JP,34.6667,138.95,55.11,67,3,7.65,clear sky
550,Mana,GF,5.6592,-53.7767,80.67,84,75,2.57,broken clouds
551,Narsaq,GL,60.9167,-46.05,16.81,67,17,8.7,few clouds
552,Chifeng,CN,42.2683,118.9636,40.78,28,99,6.6,overcast clouds
553,Grindavik,IS,63.8424,-22.4338,41.47,81,0,12.66,light rain
554,Ypsonas,CY,34.6884,32.9574,63.57,72,40,8.05,scattered clouds
555,Oussouye,SN,12.485,-16.5469,81.91,48,100,6.64,overcast clouds
556,Tarija,BO,-21.5355,-64.7296,76.75,27,95,15.93,overcast clouds
557,Owerri,NG,5.4833,7.0304,81.25,74,100,4.56,overcast clouds
558,Nabire,ID,-3.3667,135.4833,75.51,92,100,4.0,overcast clouds
559,San Juan,AR,-31.5375,-68.5364,91.92,16,99,6.22,overcast clouds
560,Kodinsk,RU,58.6881,99.1844,10.78,98,70,2.75,broken clouds
561,Pitimbu,BR,-7.4706,-34.8086,84.79,65,20,10.0,few clouds
562,Adrar,MR,20.5022,-10.0711,82.63,13,99,9.33,overcast clouds
563,Miramar,US,25.9873,-80.2323,87.03,63,75,18.41,broken clouds
564,Three Hills,CA,51.7001,-113.2686,2.61,84,7,7.0,clear sky
565,Iskateley,RU,67.6803,53.1512,31.51,99,100,2.06,overcast clouds
566,Bayonet Point,US,28.3267,-82.6834,84.15,70,98,8.01,overcast clouds
567,Kimbe,PG,-5.5502,150.1429,75.22,94,100,2.48,light rain
568,Senanga,ZM,-16.1167,23.2667,74.37,64,100,4.18,overcast clouds
569,Port Augusta,AU,-32.5,137.7667,74.08,32,100,7.14,overcast clouds
570,Nishihara,JP,26.1842,127.7558,74.48,83,40,10.36,scattered clouds
571,Barsovo,RU,61.1667,73.1667,28.53,96,100,9.73,overcast clouds
572,Vestmanna,FO,62.1564,-7.1664,45.52,93,75,5.75,broken clouds
573,San Vicente,AR,-26.6167,-54.1333,76.95,27,5,3.67,clear sky
574,Igarka,RU,67.4667,86.5833,6.66,96,100,9.31,light snow
575,Krosno Odrzanskie,PL,52.0549,15.0988,54.77,76,100,8.63,overcast clouds
576,Walvis Bay,NA,-22.9575,14.5053,60.1,83,13,12.46,few clouds
577,Bainbridge,US,47.6262,-122.5212,42.69,76,84,11.01,broken clouds
578,Kang,BW,-23.6752,22.7876,73.36,40,10,5.91,clear sky
579,Mahibadhoo,MV,3.7833,72.9667,80.28,78,99,13.11,overcast clouds
580,Alofi,NU,-19.0595,-169.9187,76.89,78,40,13.8,scattered clouds
581,Pidhorodna,UA,48.107,30.8895,43.74,64,11,2.86,few clouds
582,Hailar,CN,49.2,119.7,24.06,91,6,9.15,clear sky
583,Turukhansk,RU,65.8167,87.9833,21.69,96,100,13.18,snow
584,Napier,NZ,-39.4833,176.9167,60.28,89,100,5.01,light rain
585,Laje,BR,-10.1833,-40.9667,78.12,69,62,10.51,heavy intensity rain
586,Slave Lake,CA,55.2834,-114.769,8.58,72,100,9.22,overcast clouds
587,Machico,PT,32.7,-16.7667,72.23,83,20,5.75,few clouds
588,Arica,CL,-18.475,-70.3042,74.75,64,0,11.5,clear sky
589,Lensk,RU,60.7253,114.9278,20.48,94,100,9.19,light snow
590,Anupgarh,IN,29.1911,73.2086,74.05,37,4,5.32,clear sky
591,Una,IN,20.8167,71.0333,75.6,48,0,6.04,clear sky
592,Ulkan,RU,57.243,107.3223,17.58,95,97,5.19,overcast clouds
593,Palmares Do Sul,BR,-30.2578,-50.5097,61.48,87,100,7.31,overcast clouds
594,Natal,BR,-5.795,-35.2094,84.85,65,20,16.11,few clouds
595,Uhlirske Janovice,CZ,49.8802,15.0648,48.22,87,61,6.02,broken clouds
596,Mokhsogollokh,RU,61.4681,128.9203,-20.22,100,96,1.48,overcast clouds
597,Sydney,AU,-33.8679,151.2073,59.4,89,20,1.99,few clouds
598,Popondetta,PG,-8.7537,148.2534,72.19,95,98,2.95,overcast clouds
599,Marquette,US,46.5333,-87.6335,42.76,60,99,11.3,overcast clouds
600,Arilje,RS,43.7531,20.0956,41.36,84,0,2.84,clear sky
601,Nueva Gerona,CU,21.8833,-82.8,82.18,64,40,15.93,scattered clouds
602,Tunkas,MX,20.9,-88.75,86.14,33,3,7.25,clear sky
603,Gboko,NG,7.3179,8.9951,83.52,33,100,1.86,overcast clouds
604,Rubiataba,BR,-15.1644,-49.8033,85.3,47,39,9.91,moderate rain
605,Linares,CL,-35.85,-71.6,76.39,35,100,9.33,overcast clouds
606,Hope,US,33.6671,-93.5916,66.25,63,8,5.08,clear sky
607,Kashmor,PK,28.4333,69.5833,74.59,36,81,5.46,broken clouds
608,Chapais,CA,49.7834,-74.8492,29.98,62,98,13.85,overcast clouds
609,Sakakah,SA,29.9697,40.2064,65.82,35,0,2.93,clear sky
610,Qui Nhon,VN,13.7667,109.2333,72.84,92,62,8.97,broken clouds
611,Garowe,SO,8.4054,48.4845,76.5,63,0,14.25,clear sky
612,Anloga,GH,5.7947,0.8973,81.86,77,81,11.65,light rain
613,Kalabo,ZM,-14.97,22.6814,74.17,68,97,3.67,overcast clouds
614,Nantucket,US,41.2835,-70.0995,55.51,51,0,18.41,clear sky
615,Ajdabiya,LY,30.7554,20.2263,70.11,61,72,13.53,broken clouds
616,Samarai,PG,-10.6167,150.6667,80.24,80,94,10.07,overcast clouds
617,Ordzhonikidze,KZ,52.4411,61.7408,22.78,93,25,8.23,scattered clouds
618,Tautira,PF,-17.7333,-149.15,75.78,79,21,6.4,few clouds
619,Sao Felix Do Xingu,BR,-6.6447,-51.995,88.38,53,98,2.59,moderate rain
620,Smidovich,RU,48.6,133.8167,29.23,73,1,7.47,clear sky
621,Northam,GB,51.0333,-4.2167,53.62,92,98,22.79,overcast clouds
622,Pierre,US,44.3683,-100.351,58.12,51,100,13.8,overcast clouds
623,East Wenatchee Bench,US,47.4257,-120.2812,36.68,91,100,8.05,mist
624,Soma,TR,39.1855,27.6094,48.56,81,49,7.36,scattered clouds
625,Cabedelo,BR,-6.9811,-34.8339,84.87,63,91,10.27,overcast clouds
626,Fougamou,GA,-1.2154,10.5838,74.46,98,100,1.92,moderate rain
627,Pemba,MZ,-12.974,40.5178,78.1,81,1,17.67,clear sky
628,Jasper,US,37.2001,-94.3502,74.64,88,100,3.44,mist
629,Fomboni,KM,-12.28,43.7425,78.76,81,4,16.35,clear sky
630,Hirara,JP,24.8,125.2833,77.65,78,8,19.53,clear sky
631,Berlevag,NO,70.8578,29.0864,37.2,93,75,2.3,broken clouds
632,Palana,RU,59.1167,159.9667,16.27,89,90,15.77,overcast clouds
633,Santa Rosa,PH,14.3122,121.1114,77.11,91,79,5.77,broken clouds
634,Payo,ID,-3.7508,103.6372,73.13,98,100,1.81,overcast clouds
635,Karasuk,RU,53.7377,78.0403,27.64,92,98,3.8,overcast clouds
636,Shaghat,AM,39.5625,45.9143,36.7,81,47,1.77,scattered clouds
637,Bani,DO,18.2833,-70.3333,87.24,57,5,8.05,clear sky
638,Conde,BR,-7.2597,-34.9075,83.66,58,20,12.66,few clouds
639,Matara,LK,5.9485,80.5353,77.0,87,100,2.95,overcast clouds
640,Corinto,GR,37.9407,22.9573,58.89,65,0,1.43,clear sky
641,Mujiayingzi,CN,42.1167,118.7833,40.44,28,100,7.29,overcast clouds
642,Inirida,CO,3.8653,-67.9239,83.53,76,100,3.85,overcast clouds
643,Snasa,NO,64.2457,12.3778,36.81,80,19,9.89,few clouds
644,Davila,PH,18.4726,120.5763,78.91,83,100,10.54,overcast clouds
645,Bogotol,RU,56.2078,89.5342,16.27,95,52,1.5,broken clouds
646,Peleduy,RU,59.6289,112.7406,20.52,94,100,9.28,light snow
647,Honiara,SB,-9.4333,159.95,78.46,85,100,3.67,overcast clouds
648,Varca,IN,15.2167,73.9167,76.8,66,8,5.61,clear sky
649,Waverly,US,42.7392,-84.6208,53.76,60,0,10.36,clear sky
650,Veraval,IN,20.9,70.3667,77.56,56,0,10.02,clear sky
651,Kozhva,RU,65.1073,57.0459,31.32,98,100,2.66,overcast clouds
652,Murray Bridge,AU,-35.1167,139.2667,69.33,52,45,9.37,scattered clouds
653,Sungaipenuh,ID,-2.0833,101.3833,64.38,97,100,2.59,moderate rain
654,Margate,GB,51.3813,1.3862,57.31,88,18,5.01,few clouds
655,Havre-Saint-Pierre,CA,50.2334,-63.5986,42.28,53,46,23.09,scattered clouds
656,Tumen,CN,42.9661,129.8425,34.84,72,5,0.94,clear sky
657,Akersberga,SE,59.4794,18.2997,49.26,93,100,6.76,overcast clouds
658,Tessalit,ML,20.1986,1.0114,78.71,12,0,9.8,clear sky
659,Bambari,CF,5.768,20.6757,76.48,71,65,2.28,broken clouds
660,Hobyo,SO,5.3505,48.5268,80.82,74,0,11.72,clear sky
661,Whitianga,NZ,-36.8333,175.7,60.55,95,96,9.8,overcast clouds
662,Klyuchi,RU,52.2667,79.1667,28.02,97,100,3.94,overcast clouds
663,Airdrie,GB,55.866,-3.9803,49.08,91,99,8.14,overcast clouds
664,Kautokeino,NO,69.0125,23.0412,22.3,95,99,4.85,overcast clouds
665,Addanki,IN,15.8167,79.9833,71.69,86,15,2.17,few clouds
666,Russell,US,32.3502,-85.1999,84.9,39,23,11.07,few clouds
667,Fort Myers Beach,US,26.452,-81.9481,87.85,49,20,23.02,few clouds
